https://www.ted.com/talks/isabel_allende_tells_tales_of_passion,10,0,15,9,12,4,3,31,4,1,1,1,8,1,0,1,0,,,
https://www.ted.com/talks/brian_greene_on_string_theory,4,1,1,32,0,25,8,9,10,1,1,0,6,1,1,0,1,,,
https://www.ted.com/talks/maz_jobrani_make_jokes_not_bombs,3,0,6,4,62,3,4,7,3,1,1,3,3,1,0,1,0,,,
https://www.ted.com/talks/larry_smith_why_you_will_fail_to_have_a_great_career,2,1,8,5,16,3,3,32,4,3,4,3,14,3,1,1,0,,,
https://www.ted.com/talks/temple_grandin_the_world_needs_all_kinds_of_minds,4,1,10,18,1,17,4,30,5,0,1,0,8,0,1,0,1,,,
https://www.ted.com/talks/evelyn_glennie_shows_how_to_listen,17,0,5,15,1,5,4,25,22,1,1,0,3,0,0,0,0,,,
https://www.ted.com/talks/julia_sweeney_on_letting_go_of_god,4,1,8,5,42,4,5,8,1,3,5,4,6,4,1,1,0,,,
https://www.ted.com/talks/mike_rowe_celebrates_dirty_jobs,2,0,8,11,17,11,4,24,5,1,1,0,16,1,0,1,0,,,
https://www.ted.com/talks/bill_gates,1,1,6,9,1,23,6,19,4,2,1,5,19,4,1,0,1,,,
https://www.ted.com/talks/mark_bittman_on_what_s_wrong_with_what_we_eat,1,0,5,7,2,29,1,17,4,1,1,3,26,2,0,0,1,,,
https://www.ted.com/talks/lennart_green_does_close_up_card_magic,2,1,0,15,32,0,8,1,34,1,0,2,1,1,1,1,0,,,
https://www.ted.com/talks/maz_jobrani_a_saudi_an_indian_and_an_iranian_walk_into_a_qatari_bar,4,0,4,3,68,6,2,5,1,0,1,3,2,1,0,1,0,,,
https://www.ted.com/talks/eric_whitacre_a_virtual_choir_2_000_voices_strong,27,0,2,11,0,1,12,26,19,0,0,0,1,0,0,0,0,,,
https://www.ted.com/talks/helen_fisher_studies_the_brain_in_love,13,1,1,22,4,25,3,10,2,4,1,7,5,3,1,0,1,,,
https://www.ted.com/talks/hugh_herr_the_new_bionics_that_let_us_run_climb_and_dance,18,0,8,16,0,7,11,29,8,0,0,1,1,0,0,0,0,,,
https://www.ted.com/talks/steven_johnson_where_good_ideas_come_from,2,0,1,20,4,18,8,26,2,2,0,5,10,1,0,0,1,,,
https://www.ted.com/talks/edith_widder_how_we_found_the_giant_squid,9,0,2,33,1,13,7,8,21,0,1,3,2,1,0,0,1,,,
https://www.ted.com/talks/aimee_mullins_prosthetic_aesthetics,19,0,14,11,3,4,4,31,8,1,1,2,3,1,0,0,0,,,
https://www.ted.com/talks/david_kelley_how_to_build_your_creative_confidence,10,0,7,7,1,9,2,45,1,1,0,5,9,1,0,0,0,,,
https://www.ted.com/talks/colin_stes_how_movies_teach_manhood,6,2,7,7,4,13,2,25,3,2,2,4,17,5,1,0,1,,,
https://www.ted.com/talks/arianna_huffington_how_to_succeed_get_more_sleep,3,1,4,3,22,7,3,13,1,1,7,11,12,13,1,1,0,,,
https://www.ted.com/talks/allan_savory_how_to_green_the_world_s_deserts_and_reverse_climate_change,2,0,3,12,0,12,10,18,25,0,0,0,16,1,0,0,0,,,
https://www.ted.com/talks/michael_pritchard_invents_a_water_filter,2,0,3,11,0,10,26,17,16,0,1,2,10,1,0,0,0,,,
https://www.ted.com/talks/hans_rosling_reveals_new_insights_on_poverty,1,0,2,10,8,12,6,12,42,0,0,0,7,0,0,0,0,,,
https://www.ted.com/talks/jenna_mccarthy_what_you_don_t_know_about_marriage,2,2,1,4,31,11,2,5,0,4,11,10,3,13,1,1,0,,,
https://www.ted.com/talks/eleanor_longden_the_voices_in_my_head,7,0,29,13,1,10,1,28,4,1,0,1,4,1,0,0,0,,,
https://www.ted.com/talks/kathryn_schulz_on_being_wrong,5,1,8,10,7,7,6,26,3,3,2,5,14,3,1,0,0,,,
https://www.ted.com/talks/brian_cox_on_cern_s_supercollider,8,1,1,30,4,23,4,15,8,0,0,2,3,1,1,0,1,,,
https://www.ted.com/talks/simon_sinek_why_good_leaders_make_you_feel_safe,7,0,5,7,0,11,4,51,1,0,0,1,11,1,0,0,0,,,
https://www.ted.com/talks/rives_on_4_a_m,3,2,1,8,51,1,18,2,2,2,1,5,2,3,1,1,0,,,
https://www.ted.com/talks/erik_johansson_impossible_photography,14,0,1,18,3,7,17,18,7,2,1,8,1,2,0,0,0,,,
https://www.ted.com/talks/daniel_kahneman_the_riddle_of_experience_vs_memory,1,2,1,29,1,24,8,12,4,2,0,3,12,1,1,0,1,,,
https://www.ted.com/talks/diana_nyad_never_ever_give_up,5,0,21,8,4,1,0,44,9,1,1,1,5,0,0,0,0,,,
https://www.ted.com/talks/al_gore_on_averting_climate_crisis,2,2,5,4,19,16,2,15,4,4,4,6,10,9,1,1,1,,,
https://www.ted.com/talks/j_j_abrams_mystery_box,3,1,1,15,25,7,7,24,3,3,1,4,2,1,1,1,0,,,
https://www.ted.com/talks/ruth_chang_how_to_make_hard_choices,4,2,5,11,1,18,5,29,1,3,1,3,13,3,1,0,1,,,
https://www.ted.com/talks/paul_stamets_on_6_ways_mushrooms_can_save_the_world,2,1,2,22,0,13,16,13,20,1,0,1,8,1,1,0,1,,,
https://www.ted.com/talks/michael_norton_how_to_buy_happiness,6,1,1,10,4,15,4,32,1,1,0,5,17,3,1,0,1,,,
https://www.ted.com/talks/louie_schwartzberg_nature_beauty_gratitude,38,0,2,10,0,1,2,33,8,0,0,1,3,0,0,0,0,,,
https://www.ted.com/talks/andrew_solomon_love_no_matter_what,27,0,13,6,2,5,2,33,3,1,1,1,5,1,0,0,0,,,
https://www.ted.com/talks/edward_snowden_here_s_how_we_take_back_the_internet,1,0,33,4,1,24,1,21,3,1,1,1,8,1,0,0,1,,,
https://www.ted.com/talks/oliver_sacks_what_hallucination_reveals_about_our_minds,5,0,2,40,3,29,2,6,4,3,0,3,2,0,0,0,1,,,
https://www.ted.com/talks/julia_sweeney_has_the_talk,4,0,4,3,70,2,4,3,2,0,1,4,1,1,0,1,0,,,
https://www.ted.com/talks/aubrey_de_grey_says_we_can_avoid_aging,1,4,6,14,4,9,5,9,6,4,2,3,27,6,1,0,0,,,
https://www.ted.com/talks/sandra_aamodt_why_dieting_doesn_t_usually_work,2,1,4,7,1,36,2,19,1,1,1,5,17,4,1,0,1,,,
https://www.ted.com/talks/richard_st_john_success_is_a_continuous_journey,3,0,6,4,11,10,2,38,1,1,1,9,13,3,0,1,0,,,
https://www.ted.com/talks/frank_warren_half_a_million_secrets,32,0,5,11,9,1,8,28,2,0,0,1,1,1,0,1,0,,,
https://www.ted.com/talks/black_my_journey_to_yo_yo_mastery,19,0,5,15,2,0,3,19,27,1,1,5,1,2,0,0,0,,,
https://www.ted.com/talks/guy_hoffman_robots_with_soul,6,0,1,29,11,5,19,15,7,1,0,2,3,1,0,1,0,,,
https://www.ted.com/talks/sherry_turkle_alone_together,4,0,8,12,0,14,3,24,3,2,1,3,22,3,0,0,1,,,
https://www.ted.com/talks/a_ted_speaker_s_worst_nightmare,6,6,3,3,50,0,8,2,2,1,8,6,0,4,1,1,0,,,
https://www.ted.com/talks/julian_treasure_5_ways_to_listen_better,6,0,2,11,1,23,3,27,1,1,0,6,17,2,0,0,1,,,
https://www.ted.com/talks/nigel_marsh_how_to_make_work_life_balance_work,6,0,6,5,12,5,3,41,2,0,0,3,18,0,0,1,0,,,
https://www.ted.com/talks/sam_harris_science_can_show_what_s_right,1,1,14,10,1,8,6,15,4,2,3,2,24,7,1,0,0,,,
https://www.ted.com/talks/taylor_wilson_yup_i_built_a_nuclear_fusion_reactor,2,1,4,11,2,4,14,23,16,1,9,7,1,6,1,0,0,,,
https://www.ted.com/talks/dan_gilbert_researches_happiness,1,1,1,24,8,24,7,10,4,2,1,2,16,1,1,0,1,,,
https://www.ted.com/talks/matt_mills_image_recognition_that_triggers_augmented_reality,1,0,1,23,2,6,22,8,25,1,1,5,1,4,0,0,0,,,
https://www.ted.com/talks/graham_hill_less_stuff_more_happiness,2,0,3,7,2,11,8,30,1,1,1,8,21,4,0,0,0,,,
https://www.ted.com/talks/juan_enriquez_shares_mindboggling_new_science,1,1,2,24,10,14,6,10,19,1,1,2,8,2,1,1,1,,,
https://www.ted.com/talks/thomas_suarez_a_12_year_old_app_developer,5,1,9,11,11,6,7,26,9,1,1,8,4,2,1,1,0,,,
https://www.ted.com/talks/arthur_benjamin_the_magic_of_fibonacci_numbers,11,0,1,25,6,20,6,19,2,0,1,5,3,1,0,0,1,,,
https://www.ted.com/talks/mihaly_csikszentmihalyi_on_flow,3,3,1,18,0,25,4,22,2,6,0,7,7,2,1,0,1,,,
https://www.ted.com/talks/joe_smith_how_to_use_a_paper_towel,1,0,1,3,25,21,9,10,2,2,2,4,18,2,0,1,1,,,
https://www.ted.com/talks/charlie_todd_the_shared_experience_of_absurdity,5,0,6,5,41,1,12,24,2,0,0,1,2,0,0,1,0,,,
https://www.ted.com/talks/jamila_lyiscott_3_ways_to_speak_english,12,3,9,10,10,5,9,16,2,2,7,5,5,5,1,1,0,,,
https://www.ted.com/talks/rob_reid_the_8_billion_ipod,1,1,2,5,42,17,10,2,4,0,1,2,11,2,1,1,1,,,
https://www.ted.com/talks/frans_de_waal_do_animals_have_morals,3,0,1,29,18,20,4,10,5,0,0,1,9,0,0,1,1,,,
https://www.ted.com/talks/terry_moore_why_is_x_the_unknown,3,0,0,16,25,39,4,2,2,0,0,4,2,1,0,1,1,,,
https://www.ted.com/talks/geena_rocero_why_i_must_come_out,22,1,31,4,1,8,1,21,1,1,1,4,3,1,1,0,0,,,
https://www.ted.com/talks/hetain_patel_who_am_i_think_again,10,2,2,11,33,3,12,13,3,1,0,5,2,2,1,1,0,,,
https://www.ted.com/talks/paul_piff_does_money_make_you_mean,2,1,3,14,3,27,2,19,5,1,1,3,16,3,1,0,1,,,
https://www.ted.com/talks/bill_gates_unplugged,2,1,5,7,5,21,3,25,3,2,2,6,17,3,1,0,1,,,
https://www.ted.com/talks/stacey_kramer_the_best_gift_i_ever_survived,16,1,25,3,0,1,1,33,5,1,2,4,3,4,1,0,0,,,
https://www.ted.com/talks/carolyn_porco_flies_us_to_saturn,11,0,1,16,0,8,1,11,49,1,0,1,1,0,0,0,0,,,
https://www.ted.com/talks/rebecca_saxe_how_brains_make_moral_judgments,2,1,2,29,7,25,8,6,6,2,0,4,6,1,1,0,1,,,
https://www.ted.com/talks/barry_schwartz_on_our_loss_of_wisdom,4,0,8,7,0,7,4,39,3,1,1,2,22,1,0,0,0,,,
